tile_name,tile_path,paved_plaza_surface_area,paved_plaza_surface_count,paved_plaza_surface_conf,isolated_walkway_area,isolated_walkway_count,isolated_walkway_conf,meandering_sidewalk_area,meandering_sidewalk_count,meandering_sidewalk_conf,fragmented_sidewalk_area,fragmented_sidewalk_count,fragmented_sidewalk_conf,isolated_roadway_area,isolated_roadway_count,isolated_roadway_conf,vegetated_ground_surface_area,vegetated_ground_surface_count,vegetated_ground_surface_conf,road_marking_surface_area,road_marking_surface_count,road_marking_surface_conf,paved_plaza_surface_area_px,isolated_walkway_area_px,meandering_sidewalk_area_px,fragmented_sidewalk_area_px,isolated_roadway_area_px,vegetated_ground_surface_area_px,road_marking_surface_area_px
158626_194010,tiles/158626_194010.jpg,0.0,0,0.0,0.0518,2,0.6754,0.051,2,0.5943,0.2833,6,1.9544000000000001,0.1304,1,0.8909,0.1157,2,0.7707,0.0054,3,0.6692,0,3394,3342,18566,8545,7582,353
158626_194011,tiles/158626_194011.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5073000000000001,2,1.3498,0.2112,1,0.7905,0.0,0,0.0,0.0,0,0.0,0,0,0,33246,13841,0,0
158626_194012,tiles/158626_194012.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.2402,2,0.6302,0.0946,1,0.8871,0.1935,6,0.712,0.0,0,0.0,0,0,0,15741,6199,12681,0
158626_194013,tiles/158626_194013.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0443,1,0.551,0.0411,1,0.8281,0.2707,3,0.6125,0.0,0,0.0,0,0,0,2903,2693,17740,0
158626_194014,tiles/158626_194014.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0914,1,0.5362,0.0788,1,0.8036,0.0188,1,0.7325,0.0,0,0.0,0,0,0,5989,5164,1232,0
158626_194015,tiles/158626_194015.jpg,0.0853,1,0.6562,0.0549,2,0.53,0.0231,1,0.5347,0.0858,1,0.5274,0.0762,1,0.8498,0.0306,2,0.6106,0.0387,1,0.521,5590,3597,1513,5622,4993,2005,2536
158626_194016,tiles/158626_194016.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.056,1,0.6294,0.1282,2,0.7568,0.0,0,0.0,0,0,0,0,3670,8401,0
158626_194017,tiles/158626_194017.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.145,2,0.5278,0.1051,1,0.9453,0.0388,1,0.6642,0.0,0,0.0,0,0,0,9502,6887,2542,0
158626_194018,tiles/158626_194018.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0687,3,1.1688,0.0317,1,0.758,0.1014,2,0.573,0.0,0,0.0,0,0,0,4502,2077,6645,0
158626_194019,tiles/158626_194019.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.7686999999999999,3,1.4914,0.1598,1,0.8775,0.0,0,0.0,0.0,0,0.0,0,0,0,50377,10472,0,0
158626_194020,tiles/158626_194020.jpg,0.0,0,0.0,0.0297,2,0.7383,0.0301,2,0.6633,0.4449,4,1.1693,0.0736,1,0.9311,0.3174,1,0.9389,0.0062,1,0.719,0,1946,1972,29156,4823,20801,406
158626_194021,tiles/158626_194021.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.102,1,0.8876,0.1202,1,0.8831,0.0092,4,0.5496,0,0,0,0,6684,7877,602
158626_194022,tiles/158626_194022.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.4688,2,1.3971,0.23,1,0.5375,0.4241,1,0.9236,0.0,0,0.0,0,0,0,30723,15073,27793,0
158626_194023,tiles/158626_194023.jpg,0.3867,1,0.5528,0.056,2,0.6095,0.1186,3,0.5848,0.9495,6,1.9508999999999999,0.1342,2,0.7793,0.1162,3,0.6869,0.0171,9,0.5847,25342,3670,7772,62226,8794,7615,1120
158626_194024,tiles/158626_194024.jpg,0.0,0,0.0,0.0222,1,0.5466,0.0,0,0.0,0.0348,2,0.6361,0.0887,1,0.8061,0.0495,4,0.7851,0.026,10,0.6502,0,1454,0,2280,5813,3244,1703
158626_194025,tiles/158626_194025.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.3183,6,1.9063,0.2735,3,0.6969,0.0,0,0.0,0.0218,5,0.6945,0,0,0,20860,17924,0,1428
158626_194026,tiles/158626_194026.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1414,3,0.6533,0.0562,5,0.6082,0.0163,5,0.6225,0,0,0,0,9266,3683,1068
158626_194027,tiles/158626_194027.jpg,0.0774,1,0.6507,0.0,0,0.0,0.0,0,0.0,0.1989,4,1.3632,0.0728,1,0.5984,0.0,0,0.0,0.0,0,0.0,5072,0,0,13035,4771,0,0
158626_194028,tiles/158626_194028.jpg,0.0825,1,0.815,0.0441,1,0.5297,0.0449,1,0.5922,0.1689,3,1.4670999999999998,0.1159,3,0.6811,0.2093,8,0.6944,0.0,0,0.0,5406,2890,2942,11069,7595,13716,0
158626_194029,tiles/158626_194029.jpg,0.1025,1,0.5987,0.0,0,0.0,0.0,0,0.0,0.1195,3,0.5972,0.1125,1,0.8409,0.3341,3,0.7838,0.0,0,0.0,6717,0,0,7831,7372,21895,0
158626_194030,tiles/158626_194030.jpg,0.0,0,0.0,0.025,3,0.5796,0.0321,3,0.5089,0.073,1,0.6625,0.0729,1,0.8752,0.2121,8,0.6509,0.0,0,0.0,0,1638,2103,4784,4777,13900,0
158626_194031,tiles/158626_194031.jpg,0.0,0,0.0,0.0362,1,0.5085,0.0623,2,0.5479,0.0888,2,0.5394,0.1175,3,0.5848,0.2295,6,0.6517,0.0,0,0.0,0,2372,4082,5819,7700,15040,0
158626_194032,tiles/158626_194032.jpg,0.0,0,0.0,0.0,0,0.0,0.0463,1,0.5316,0.2683,4,1.1791,0.1636,2,0.7525,0.1075,1,0.5857,0.0,0,0.0,0,0,3034,17583,10721,7045,0
158626_194033,tiles/158626_194033.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0655,2,1.1583,0.1006,1,0.9074,0.1943,4,0.6439,0.0,0,0.0,0,0,0,4292,6592,12733,0
158626_194034,tiles/158626_194034.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0364,1,0.5064,0.1448,2,0.6296,0.1338,4,0.7354,0.0,0,0.0,0,0,0,2385,9489,8768,0
158626_194035,tiles/158626_194035.jpg,0.0,0,0.0,0.0,0,0.0,0.0352,1,0.5274,0.0191,1,0.5381,0.1238,2,0.6863,0.1668,2,0.7215,0.0089,1,0.8751,0,0,2306,1251,8113,10931,583
158626_194036,tiles/158626_194036.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0937,1,0.8475,0.0344,3,0.5342,0.0,0,0.0,0,0,0,0,6140,2254,0
158626_194037,tiles/158626_194037.jpg,0.0,0,0.0,0.0419,2,0.5262,0.0,0,0.0,0.1476,1,0.5503,0.1436,2,0.6722,0.0593,3,0.6627,0.0,0,0.0,0,2745,0,9673,9410,3886,0
158626_194038,tiles/158626_194038.jpg,0.0,0,0.0,0.0699,2,0.6881,0.0709,2,0.5943,0.1781,1,0.5962,0.1418,1,0.8439,0.0,0,0.0,0.0,0,0.0,0,4580,4646,11671,9293,0,0
158626_194039,tiles/158626_194039.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1219,1,0.5074,0.1581,2,0.66,0.0302,2,0.6457,0.0087,1,0.6501,0,0,0,7988,10361,1979,570
158626_194040,tiles/158626_194040.jpg,0.1368,1,0.7738,0.0,0,0.0,0.0,0,0.0,0.27190000000000003,2,1.4,0.1084,1,0.8437,0.0872,4,0.603,0.0,0,0.0,8965,0,0,17819,7104,5714,0
158626_194041,tiles/158626_194041.jpg,0.4093,2,0.6809,0.0295,1,0.5936,0.0,0,0.0,0.4317,2,0.6991,0.0701,1,0.7701,0.0,0,0.0,0.0,0,0.0,26823,1933,0,28291,4594,0,0
158626_194042,tiles/158626_194042.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1612,2,0.5735,0.159,2,0.6035,0.0821,4,0.6339,0.0208,2,0.7458,0,0,0,10564,10420,5380,1363
158626_194043,tiles/158626_194043.jpg,0.0,0,0.0,0.0292,1,0.6669,0.0198,1,0.5291,0.0309,1,0.5343,0.033,2,0.5856,0.0355,5,0.5821,0.0,0,0.0,0,1913,1297,2025,2162,2326,0
158626_194044,tiles/158626_194044.jpg,0.0,0,0.0,0.0885,6,0.5987,0.0864,4,0.6549,0.3302,6,1.1733,0.2451,3,0.6205,0.1336,9,0.5942,0.0,0,0.0,0,5799,5662,21639,16062,8755,0
158626_194045,tiles/158626_194045.jpg,0.0,0,0.0,0.0801,4,0.6602,0.0765,3,0.5533,0.1706,2,0.581,0.1253,1,0.9255,0.0,0,0.0,0.0,0,0.0,0,5249,5013,11180,8211,0,0
158626_194046,tiles/158626_194046.jpg,0.0,0,0.0,0.0329,1,0.5569,0.0375,1,0.6276,0.2564,3,1.1561,0.1656,2,0.6067,0.071,6,0.6317,0.0,0,0.0,0,2156,2457,16803,10852,4653,0
158626_194047,tiles/158626_194047.jpg,0.0,0,0.0,0.0152,1,0.6044,0.0365,2,0.5734,0.2039,3,1.141,0.1512,1,0.6626,0.0165,2,0.8112,0.0,0,0.0,0,996,2392,13362,9909,1081,0
158626_194048,tiles/158626_194048.jpg,0.0,0,0.0,0.0,0,0.0,0.04,1,0.5329,0.0386,1,0.6668,0.1603,2,0.6721,0.0489,4,0.5818,0.0,0,0.0,0,0,2621,2529,10505,3204,0
158626_194049,tiles/158626_194049.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1164,1,0.5833,0.2281,2,0.8626,0.0457,2,0.5832,0.0163,3,0.6519,0,0,0,7628,14948,2994,1068
158626_194050,tiles/158626_194050.jpg,0.2574,1,0.6929,0.0,0,0.0,0.0,0,0.0,0.3549,2,0.5983,0.2088,3,0.6343,0.0679,1,0.5383,0.0417,4,0.7131,16868,0,0,23258,13683,4449,2732
158626_194051,tiles/158626_194051.jpg,0.3311,1,0.8402,0.2005,2,0.7149,0.0717,3,0.5882,0.473,5,0.574,0.1842,1,0.9003,0.1652,7,0.7001,0.0,0,0.0,21698,13139,4698,30998,12071,10826,0
158626_194052,tiles/158626_194052.jpg,0.2238,1,0.6957,0.2329,2,0.5683,0.0,0,0.0,0.7842,2,0.6568,0.2283,2,0.6712,0.6105,3,0.7028,0.0,0,0.0,14666,15263,0,51393,14961,40009,0
158626_194053,tiles/158626_194053.jpg,0.9451,1,0.5162,0.0586,1,0.9403,0.0596,1,0.7839,0.8561,2,0.633,0.0595,1,0.9269,0.8792,2,0.8123,0.0,0,0.0,61938,3840,3905,56105,3899,57619,0
158626_194054,tiles/158626_194054.jpg,0.9693,1,0.6895,0.0333,1,0.8759,0.0341,1,0.6381,0.9407,1,0.7205,0.0336,1,0.8883,0.8804,1,0.9697,0.0,0,0.0,63524,2182,2234,61649,2202,57697,0
158626_194055,tiles/158626_194055.jpg,0.0,0,0.0,0.0283,1,0.8196,0.0288,1,0.5454,0.7379,1,0.6732,0.0287,1,0.8851,0.9374,2,0.8802,0.0,0,0.0,0,1854,1887,48359,1880,61433,0
158626_194056,tiles/158626_194056.jpg,0.0,0,0.0,0.0504,3,0.63,0.0381,2,0.6095,0.2589,6,1.1129,0.0365,1,0.7862,0.2407,5,0.7162,0.0,0,0.0,0,3303,2496,16967,2392,15774,0
158626_194057,tiles/158626_194057.jpg,0.0,0,0.0,0.1181,1,0.5351,0.0,0,0.0,0.1008,1,0.6824,0.1271,1,0.8763,0.339,7,0.6294,0.0,0,0.0,0,7739,0,6606,8329,22216,0
158626_194058,tiles/158626_194058.jpg,0.197,1,0.6908,0.0,0,0.0,0.0544,2,0.5651,0.26739999999999997,4,1.2534,0.1891,1,0.9099,0.2726,4,0.7016,0.0,0,0.0,12910,0,3565,17524,12392,17865,0
158626_194059,tiles/158626_194059.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.17970000000000003,4,1.0960999999999999,0.1708,2,0.8504,0.225,3,0.6422,0.0,0,0.0,0,0,0,11776,11193,14745,0
158626_194060,tiles/158626_194060.jpg,0.0,0,0.0,0.0169,1,0.9161,0.0171,1,0.6978,0.1341,3,1.2753999999999999,0.0915,1,0.866,0.2522,2,0.8193,0.0,0,0.0,0,1107,1120,8788,5996,16528,0
158626_194061,tiles/158626_194061.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.2612,6,1.232,0.0,0,0.0,0.337,1,0.7061,0.0,0,0.0,0,0,0,17118,0,22085,0
158626_194062,tiles/158626_194062.jpg,0.0,0,0.0,0.021,1,0.5504,0.0,0,0.0,0.0,0,0.0,0.168,1,0.8632,0.0824,4,0.6216,0.0368,4,0.6638,0,1376,0,0,11010,5400,2411
158626_194063,tiles/158626_194063.jpg,0.0,0,0.0,0.0601,2,0.5745,0.0189,1,0.5923,0.0,0,0.0,0.0525,1,0.8442,0.2188,14,0.6569,0.0183,6,0.6065,0,3938,1238,0,3440,14339,1199
158626_194064,tiles/158626_194064.jpg,0.0,0,0.0,0.0332,1,0.7073,0.0334,1,0.5459,0.081,2,0.5881,0.0508,1,0.8654,0.0461,2,0.6474,0.0,0,0.0,0,2175,2188,5308,3329,3021,0
158626_194065,tiles/158626_194065.jpg,0.0,0,0.0,0.0749,3,0.5359,0.0,0,0.0,0.0,0,0.0,0.0827,1,0.7891,0.1179,7,0.7147,0.0,0,0.0,0,4908,0,0,5419,7726,0
158626_194066,tiles/158626_194066.jpg,0.0,0,0.0,0.0089,1,0.5307,0.009,1,0.5091,0.2068,4,0.614,0.0481,1,0.8553,0.111,5,0.6487,0.0,0,0.0,0,583,589,13552,3152,7274,0
158626_194067,tiles/158626_194067.jpg,0.0,0,0.0,0.0264,1,0.8242,0.0268,1,0.5823,0.2763,3,1.2607,0.1077,2,0.7175,0.2501,3,0.5483,0.0,0,0.0,0,1730,1756,18107,7058,16390,0
158626_194068,tiles/158626_194068.jpg,0.0,0,0.0,0.0721,2,0.6231,0.0,0,0.0,0.14,1,0.6513,0.1486,1,0.7774,0.1038,2,0.5763,0.0,0,0.0,0,4725,0,9175,9738,6802,0
158626_194069,tiles/158626_194069.jpg,0.0332,1,0.5029,0.0498,2,0.5606,0.0,0,0.0,0.2151,10,1.3330000000000002,0.0968,1,0.8662,0.2454,7,0.6384,0.0202,1,0.5571,2175,3263,0,14096,6343,16082,1323
158626_194070,tiles/158626_194070.jpg,0.0,0,0.0,0.0,0,0.0,0.0824,2,0.5162,0.1505,3,0.5544,0.1148,2,0.5863,0.0947,3,0.6817,0.0165,3,0.6657,0,0,5400,9863,7523,6206,1081
158626_194071,tiles/158626_194071.jpg,0.0,0,0.0,0.0,0,0.0,0.0195,1,0.7332,0.1688,3,0.5406,0.1262,3,0.645,0.174,6,0.6015,0.0267,3,0.7894,0,0,1277,11062,8270,11403,1749
158626_194072,tiles/158626_194072.jpg,0.0,0,0.0,0.032,1,0.7191,0.0326,1,0.7317,0.0,0,0.0,0.078,1,0.8652,0.2997,3,0.7228,0.0,0,0.0,0,2097,2136,0,5111,19641,0
158627_193981,tiles/158627_193981.jpg,0.0,0,0.0,0.0449,4,0.5993,0.0191,2,0.5979,0.20479999999999998,6,1.043,0.0716,2,0.7253,0.0008,1,0.6682,0.0,0,0.0,0,2942,1251,13421,4692,52,0
158627_193982,tiles/158627_193982.jpg,0.0,0,0.0,0.0237,1,0.5966,0.0,0,0.0,0.2017,4,1.1867999999999999,0.0795,3,0.5352,0.1481,3,0.7122,0.0,0,0.0,0,1553,0,13218,5210,9705,0
158627_193983,tiles/158627_193983.jpg,0.0,0,0.0,0.0217,1,0.6648,0.022,1,0.7048,0.1357,3,1.226,0.0649,1,0.9173,0.0619,2,0.7145,0.0,0,0.0,0,1422,1441,8893,4253,4056,0
158627_193984,tiles/158627_193984.jpg,0.0,0,0.0,0.017,3,0.6181,0.0077,1,0.5618,0.0,0,0.0,0.0077,1,0.5343,0.3184,4,0.5957,0.0,0,0.0,0,1114,504,0,504,20866,0
158627_193985,tiles/158627_193985.jpg,0.0,0,0.0,0.0,0,0.0,0.0263,1,0.5331,0.1581,3,1.1446,0.1101,1,0.8885,0.2914,3,0.7211,0.0,0,0.0,0,0,1723,10361,7215,19097,0
158627_193986,tiles/158627_193986.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0779,2,0.512,0.0624,2,0.7731,0.0693,2,0.745,0.0,0,0.0,0,0,0,5105,4089,4541,0
158627_193987,tiles/158627_193987.jpg,0.1151,2,0.708,0.0241,1,0.8341,0.064,2,0.6586,0.0957,1,0.7268,0.0734,2,0.5806,0.29,4,0.6593,0.0,0,0.0,7543,1579,4194,6271,4810,19005,0
158627_193988,tiles/158627_193988.jpg,0.0,0,0.0,0.0,0,0.0,0.0539,2,0.5683,0.2074,2,0.5353,0.1504,1,0.8955,0.4471,7,0.7036,0.0,0,0.0,0,0,3532,13592,9856,29301,0
158627_193989,tiles/158627_193989.jpg,0.0,0,0.0,0.0,0,0.0,0.0307,1,0.5855,0.0,0,0.0,0.0998,3,0.554,0.2283,5,0.6565,0.0,0,0.0,0,0,2011,0,6540,14961,0
158627_193990,tiles/158627_193990.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.2477,2,0.5996,0.0,0,0.0,0,0,0,0,0,16233,0
158627_193991,tiles/158627_193991.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.39980000000000004,3,1.2915999999999999,0.015,1,0.5747,0.2677,4,0.5888,0.0,0,0.0,0,0,0,26201,983,17543,0
158627_193992,tiles/158627_193992.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1032,1,0.5962,0.0966,2,0.6562,0.1951,6,0.6208,0.0,0,0.0,0,0,0,6763,6330,12786,0
158627_193993,tiles/158627_193993.jpg,0.0,0,0.0,0.0362,1,0.5658,0.0365,1,0.6427,0.0,0,0.0,0.0892,1,0.7669,0.2483,6,0.6549,0.0,0,0.0,0,2372,2392,0,5845,16272,0
158627_193994,tiles/158627_193994.jpg,0.0,0,0.0,0.0225,1,0.5867,0.0239,1,0.6148,0.2871,4,0.6299,0.0644,2,0.7467,0.1838,4,0.7087,0.0,0,0.0,0,1474,1566,18815,4220,12045,0
158627_193995,tiles/158627_193995.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0458,2,0.6471,0.3215,2,0.7769,0.0,0,0.0,0,0,0,0,3001,21069,0
158627_193996,tiles/158627_193996.jpg,0.0,0,0.0,0.0374,1,0.5176,0.0383,1,0.5411,0.1199,1,0.6249,0.0923,1,0.9268,0.1779,3,0.5447,0.0,0,0.0,0,2451,2510,7857,6048,11658,0
158627_193997,tiles/158627_193997.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.014,2,0.5632,0.0239,2,0.69,0.0,0,0.0,0,0,0,0,917,1566,0
158627_193998,tiles/158627_193998.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.153,1,0.5092,0.121,1,0.8899,0.2167,4,0.7241,0.0,0,0.0,0,0,0,10027,7929,14201,0
158627_193999,tiles/158627_193999.jpg,0.0,0,0.0,0.0,0,0.0,0.0453,1,0.5064,0.0,0,0.0,0.0975,2,0.7234,0.1817,10,0.6859,0.0,0,0.0,0,0,2968,0,6389,11907,0
158627_194000,tiles/158627_194000.jpg,0.0,0,0.0,0.0,0,0.0,0.0363,1,0.5592,0.2513,2,0.5575,0.1801,1,0.927,0.0603,1,0.5703,0.0,0,0.0,0,0,2378,16469,11803,3951,0
158627_194001,tiles/158627_194001.jpg,0.2651,2,0.6023,0.0,0,0.0,0.0,0,0.0,0.43900000000000006,5,1.3267,0.1116,2,0.6404,0.1822,1,0.9308,0.0013,1,0.5183,17373,0,0,28770,7313,11940,85
158627_194002,tiles/158627_194002.jpg,0.0,0,0.0,0.0,0,0.0,0.0327,1,0.5408,0.42300000000000004,5,1.3578000000000001,0.1484,2,0.8041,0.2317,6,0.6221,0.0089,8,0.5534,0,0,2143,27721,9725,15184,583
158627_194003,tiles/158627_194003.jpg,0.0,0,0.0,0.0214,1,0.5303,0.0,0,0.0,0.0,0,0.0,0.0668,1,0.8628,0.2957,3,0.627,0.0,0,0.0,0,1402,0,0,4377,19378,0
158627_194004,tiles/158627_194004.jpg,0.1125,1,0.5825,0.0555,1,0.542,0.0437,1,0.5492,0.1494,2,0.6031,0.1064,1,0.9174,0.2058,4,0.6714,0.0,0,0.0,7372,3637,2863,9791,6973,13487,0
158627_194005,tiles/158627_194005.jpg,0.2666,4,0.6049,0.0474,1,0.5585,0.0468,1,0.6057,0.19240000000000002,3,1.2835999999999999,0.1066,2,0.5592,0.09,1,0.9274,0.0131,1,0.8009,17471,3106,3067,12609,6986,5898,858
158627_194006,tiles/158627_194006.jpg,0.2378,1,0.6879,0.0,0,0.0,0.0915,1,0.5081,0.402,4,1.5788000000000002,0.1952,1,0.8231,0.1953,3,0.6529,0.0563,5,0.762,15584,0,5996,26345,12792,12799,3689
158627_194007,tiles/158627_194007.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1329,1,0.6688,0.0,0,0.0,0.03,3,0.6694,0,0,0,0,8709,0,1966
158627_194008,tiles/158627_194008.jpg,0.0,0,0.0,0.0685,5,0.5831,0.0,0,0.0,0.3632,8,1.2259,0.0874,1,0.6573,0.0,0,0.0,0.0243,5,0.696,0,4489,0,23802,5727,0,1592
158627_194009,tiles/158627_194009.jpg,0.0,0,0.0,0.068,2,0.6824,0.0688,2,0.572,0.055099999999999996,2,1.3252,0.0797,1,0.7326,0.0527,3,0.6567,0.0,0,0.0,0,4456,4508,3611,5223,3453,0
158627_194010,tiles/158627_194010.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0773,1,0.6061,0.0595,1,0.7661,0.1255,2,0.8121,0.0,0,0.0,0,0,0,5065,3899,8224,0
158627_194011,tiles/158627_194011.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0787,2,1.4356,0.1045,1,0.8974,0.0986,1,0.7251,0.0,0,0.0,0,0,0,5157,6848,6461,0
158627_194012,tiles/158627_194012.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1417,6,1.3131,0.0,0,0.0,0.313,4,0.5682,0.0,0,0.0,0,0,0,9286,0,20512,0
158627_194013,tiles/158627_194013.jpg,0.0,0,0.0,0.0,0,0.0,0.0092,1,0.503,0.1117,1,0.6395,0.1012,1,0.9152,0.0096,1,0.5176,0.0,0,0.0,0,0,602,7320,6632,629,0
158627_194014,tiles/158627_194014.jpg,0.0749,1,0.5531,0.0,0,0.0,0.0,0,0.0,0.0742,1,0.8153,0.1147,3,0.5754,0.082,2,0.7242,0.0076,1,0.5741,4908,0,0,4862,7516,5373,498
158627_194015,tiles/158627_194015.jpg,0.0,0,0.0,0.0255,1,0.5205,0.0258,1,0.5424,0.0,0,0.0,0.0556,1,0.7305,0.2131,2,0.7489,0.0,0,0.0,0,1671,1690,0,3643,13965,0
158627_194016,tiles/158627_194016.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0432,2,0.5577,0.0734,2,0.6577,0.0496,3,0.6964,0.0,0,0.0,0,0,0,2831,4810,3250,0
158627_194017,tiles/158627_194017.jpg,0.0,0,0.0,0.0318,2,0.6318,0.0092,1,0.5108,0.0066,1,0.5715,0.0065,1,0.7489,0.3755,1,0.764,0.0,0,0.0,0,2084,602,432,425,24608,0
158627_194018,tiles/158627_194018.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1279,2,1.2076,0.0938,1,0.8849,0.0634,1,0.5826,0.0,0,0.0,0,0,0,8382,6147,4154,0
158627_194019,tiles/158627_194019.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.215,5,1.2983,0.0434,2,0.5718,0.1366,4,0.6241,0.0009,1,0.5137,0,0,0,14090,2844,8952,58
158627_194020,tiles/158627_194020.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1758,3,0.5873,0.0927,2,0.6896,0.5177,2,0.7157,0.0,0,0.0,0,0,0,11521,6075,33927,0
158627_194021,tiles/158627_194021.jpg,0.0,0,0.0,0.0,0,0.0,0.0188,1,0.5007,0.0,0,0.0,0.0506,1,0.7918,0.3691,2,0.5287,0.0042,1,0.6553,0,0,1232,0,3316,24189,275
158627_194022,tiles/158627_194022.jpg,0.0,0,0.0,0.0626,2,0.6557,0.0642,2,0.7071,0.2148,3,1.0798999999999999,0.126,1,0.9195,0.0255,3,0.6143,0.0115,1,0.6229,0,4102,4207,14077,8257,1671,753
158627_194023,tiles/158627_194023.jpg,0.0,0,0.0,0.0195,1,0.6312,0.0,0,0.0,0.0,0,0.0,0.2015,2,0.6931,0.1096,3,0.5667,0.0221,15,0.6113,0,1277,0,0,13205,7182,1448
158627_194024,tiles/158627_194024.jpg,0.064,1,0.5433,0.0,0,0.0,0.0421,1,0.5363,0.0626,1,0.6436,0.0644,1,0.8781,0.0148,2,0.5849,0.0,0,0.0,4194,0,2759,4102,4220,969,0
158627_194025,tiles/158627_194025.jpg,0.0,0,0.0,0.0,0,0.0,0.0061,1,0.5912,0.0691,3,0.528,0.0696,3,0.723,0.0,0,0.0,0.0,0,0.0,0,0,399,4528,4561,0,0
158627_194026,tiles/158627_194026.jpg,0.0,0,0.0,0.0337,2,0.6273,0.0194,1,0.5823,0.0,0,0.0,0.159,3,0.6498,0.1569,2,0.6116,0.0243,4,0.7284,0,2208,1271,0,10420,10282,1592
158627_194027,tiles/158627_194027.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1514,1,0.8034,0.0457,1,0.8326,0.0313,4,0.7529,0,0,0,0,9922,2994,2051
158627_194028,tiles/158627_194028.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.31010000000000004,3,1.3554,0.085,1,0.8312,0.2406,4,0.7263,0.0,0,0.0,0,0,0,20322,5570,15767,0
158627_194029,tiles/158627_194029.jpg,0.0,0,0.0,0.0614,2,0.6164,0.0866,3,0.5949,0.245,4,1.3648,0.1549,1,0.7195,0.1765,3,0.7997,0.0,0,0.0,0,4023,5675,16056,10151,11567,0
158627_194030,tiles/158627_194030.jpg,0.0,0,0.0,0.1095,3,0.6029,0.0342,1,0.6607,0.1456,2,0.5609,0.1198,1,0.9227,0.3935,3,0.923,0.0091,1,0.7904,0,7176,2241,9542,7851,25788,596
158627_194031,tiles/158627_194031.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0631,1,0.799,0.3559,3,0.6939,0.0,0,0.0,0,0,0,0,4135,23324,0
158627_194032,tiles/158627_194032.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0086,1,0.6093,0.1347,1,0.646,0.2577,2,0.7619,0.0,0,0.0,0,0,0,563,8827,16888,0
158627_194033,tiles/158627_194033.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.06,1,0.5869,0.0506,1,0.734,0.3439,3,0.6186,0.0,0,0.0,0,0,0,3932,3316,22537,0
158627_194034,tiles/158627_194034.jpg,0.0,0,0.0,0.0,0,0.0,0.0403,1,0.5446,0.14479999999999998,2,1.0173999999999999,0.1041,1,0.9182,0.319,2,0.6522,0.0,0,0.0,0,0,2641,9489,6822,20905,0
